Marca temporal;Título;Resumen;Link en The Movie DB;Género;Edad al momento de ver la película;Calificación;Género
5/26/2019 18:29:09;Shazam! (2019);Todos tenemos un superhéroe dentro de nosotros, solo se necesita un poco de magia para sacarlo. En el caso de Billy Batson, al gritar una sola palabra, SHAZAM, este niño adoptivo de 14 años de edad puede convertirse en el Superhéroe adulto Shazam, cortesía de un antiguo mago. Todavía un niño en el corazón, dentro de un cuerpo desgarrado y divino, Shazam se deleita en esta versión adulta de sí mismo al hacer lo que cualquier adolescente haría con superpoderes: ¡diviértete con ellos! ¿Puede volar? ¿Tiene visión de rayos X? ¿Puede disparar un rayo de sus manos? ¿Puede omitir su prueba de estudios sociales? Shazam se propone poner a prueba los límites de sus habilidades con la alegre imprudencia de un niño. Pero necesitará dominar estos poderes rápidamente para luchar contra las fuerzas mortales del mal controladas por el Dr. Thaddeus Sivana;https://www.themoviedb.org/movie/287947-shazam?language=es-MX;Hombre;25 a 40 años;6;Acción, Aventura, Comedia, Fantasía
5/27/2019 7:39:09;XXY (2007);Alex (Inés Efron) es una singular adolescente de trece años que esconde un secreto: es hermafrodita. Poco después de su nacimiento, sus padres, Kraken (Ricardo Darín) y Suli (Valeria Bertuccelli), decidieron dejar Buenos Aires para vivir, aislados del mundo, en una cabaña de madera a orillas del mar. Lo que pretendían era que Alex creciera libre de cualquier tipo de prejuicios, protegida y feliz, hasta que llegara el momento de decidir juntos qué camino seguir...;https://www.themoviedb.org/movie/11148-xxy?language=es-ES;Hombre;25 a 40 años;8;Drama
5/30/2019 14:05:14;Mi Obra Maestra (2018);Arturo, el exitoso propietario de una galería de arte, y Renzo, un pintor talentoso pero decadente, son viejos amigos que no pueden dejar de discutir. Un día, Arturo encuentra una solución a todos sus problemas, pero el plan que inventan resulta ser más loco y más riesgoso de lo que originalmente esperaban.;https://www.themoviedb.org/movie/535692-mi-obra-maestra?language=es-MX;Hombre;25 a 40 años;9;Comedia
6/2/2019 11:16:31;Corazón de León (2013);Una abogada se enfrenta al prejuicio social y sus propias dudas cuando ella empieza a salir con un arquitecto diminuto.;https://www.themoviedb.org/movie/222772-coraz-n-de-le-n?language=es-MX;Hombre;25 a 40 años;6;Comedia, Drama, Romance
6/15/2019 14:43:58;Pachamama (2018);Un joven que vive en un pueblo remoto de las montañas de los Andes sueña con convertirse en chamán.;https://www.themoviedb.org/movie/529790-pachamama?language=es-MX;Hombre;25 a 40 años;7;Animación, Aventura, Familia, Fantasía
7/30/2019 10:03:08;Spider-Man: Lejos de casa (2019);Peter Parker decide irse junto a MJ, Ned y el resto de sus amigos a pasar unas vacaciones a Europa. Sin embargo, el plan de Parker por dejar de lado sus superpoderes durante unas semanas se ven truncados cuando Nick Fury contacta con él para solicitarle ayuda para frenar el ataque de unas criaturas elementales que están causando el caos en el continente. En ese momento, Parker vuelve a ponerse el traje de Spider-Man para cumplir con su labor.;https://www.themoviedb.org/movie/429617-spider-man-far-from-home?language=es-MX;Hombre;25 a 40 años;8;Acción, Aventura, Ciencia Ficción
9/3/2019 13:17:02;Feo pero Sabroso (2019);Un día cupido tuvo ceguera temporal y flechó el corazón de Laura, una hermosísima mujer de noble cuna, que daría lo que fuera por estar con Mark, un hombre que llamaba la atención, pero por lo feo. Pero su amor tiene más obstáculos que la cara de Mark: cuando llega el día de la gran boda las dos familias se reúnen, pero no para celebrar la unión, sino para buscar cómo dañar el compromiso. Sin embargo, Mark y Laura lucharán por un amor que traspasa la belleza exterior y llega al corazón.;https://www.themoviedb.org/movie/627446-feo-pero-sabroso?language=es-ES;Hombre;25 a 40 años;5;Comedia
9/17/2019 7:36:21;Kardec (2019);Cuenta la historia de Allan Kardec, desde sus días como educador hasta su contribución a la codificación espiritista.;https://www.themoviedb.org/movie/600335-kardec?language=es-MX;Hombre;25 a 40 años;8;Drama
9/28/2019 7:23:58;La leyenda del tesoro perdido (2004);El buscador de tesoros Benjamin Franklin Gates (Nicolas Cage) ha dedicado su vida a buscar el legendario tesoro de Los Caballeros Templarios, del que se decía que era el botín más increíble de todos los tiempos y que estaba escondido en algún lugar de América. Durante siete generaciones, los miembros de la familia Gates buscaron las pistas que los Padres Fundadores de América dejaron, y recorrieron cada rincón del país en busca del tesoro. Ahora, el inconformista Ben al fin ha conseguido descubrir la pista definitiva que le llevará hasta el tesoro: un mapa oculto en el reverso de la Declaración de Independencia. La existencia del mapa llega a oídos del gran competidor de Gates, Ian Howe (Sean Bean), y Ben se enfrenta a un difícil dilema: O es el primero en robar el documento más importante de América, que está protegido por el sistema de seguridad más sofisticado del mundo, o dejará que caiga en manos extremadamente peligrosas.;https://www.themoviedb.org/movie/2059-national-treasure?language=es-MX;Hombre;25 a 40 años;7;Acción, Aventura, Misterio, Suspense
9/28/2019 7:24:49;Réplicas (2018);Un científico se obsesiona con la idea de traer de nuevo a su familia, que ha muerto en un trágico accidente de coche. Intenta crear réplicas de su esposa, sus dos hijas y su hijo, quienes están muertos, e insertar los recuerdos de los difuntos en los cuerpos clonados. Sin embargo, algo sale mal y pierde el control sobre lo que está sucediendo.;https://www.themoviedb.org/movie/300681-replicas?language=es-MX;Hombre;25 a 40 años;8;Ciencia Ficción, Suspense
10/17/2019 13:42:51;Joker (2019);Arthur Fleck (Phoenix) es un hombre ignorado por la sociedad, cuya motivación en la vida es hacer reír. Pero una serie de trágicos acontecimientos le llevarán a ver el mundo de otra forma. Película basada en el popular personaje de DC Comics Joker, conocido como archivillano de Batman, pero que en este film tomará un cariz más realista y oscuro.;https://www.themoviedb.org/movie/475557-joker?language=es-MX;Hombre;25 a 40 años;8;Crimen, Drama, Suspense
12/10/2019 13:25:11;El irlandés (2019);Pennsylvania, 1956. Frank Sheeran, un veterano de guerra de origen irlandés que trabaja como camionero, conoce accidentalmente al mafioso Russell Bufalino. Una vez convertido en su hombre de confianza, Bufalino envía a Frank a Chicago con el encargo de ayudar a Jimmy Hoffa, un poderoso líder sindical relacionado con el crimen organizado, con quien Frank mantendrá una estrecha amistad durante casi veinte años.;https://www.themoviedb.org/movie/398978-the-irishman?language=es-MX;Hombre;25 a 40 años;8;Crimen, Drama, Historia
12/22/2019 9:38:22;Toy Story 4 (2019);Woody siempre ha tenido claro cuál es su labor en el mundo, y cuál es su prioridad: cuidar a su dueño, ya sea Andy o Bonnie. Pero cuando Bonnie añade Forky, un nuevo y reluciente juguete a su habitación, arranca una nueva aventura que servirá para que los viejos y nuevos amigos le enseñen a Woody lo grande que puede ser el mundo para un juguete.;https://www.themoviedb.org/movie/301528-toy-story-4?language=es-MX;Hombre;25 a 40 años;7;Animación, Aventura, Comedia, Familia, Fantasía
12/22/2019 9:39:11;Goya's Ghosts (2006);Painter Francisco Goya faces a scandal involving his muse, who is labeled a heretic by a monk.;https://www.themoviedb.org/movie/11515-goya-s-ghosts?language=es-MX;Hombre;25 a 40 años;4;Drama
12/22/2019 9:40:06;X-Men: Dark Phoenix (2019);Los X-MEN se enfrentan a su enemigo más temible y poderoso: uno de los suyos, Jean Grey. Durante una misión de rescate en el espacio, Jean casi muere cuando es golpeada por una fuerza cósmica misteriosa. A su regreso a casa, esta fuerza no sólo la hace infinitamente más poderosa, sino también mucho más inestable. Jean, quien lucha en su interior contra esta entidad, desencadena sus poderes en formas que no puede comprender ni dominar. Al estar en un espiral fuera de control, y lastimar a aquellos que más ama, Jean comienza a deshacer la mismísima estructura que mantiene unidos a los X-Men. Ahora, con esta familia cayéndose a pedazos, deberán encontrar una manera de unirse no sólo para salvar el alma de Jean, sino también para salvar a nuestro planeta de extraterrestres que desean convertir esta fuerza en un arma y gobernar la galaxia.;https://www.themoviedb.org/movie/320288-dark-phoenix?language=es-MX;Hombre;25 a 40 años;7;Acción, Aventura, Ciencia Ficción
12/22/2019 9:40:49;Hombres de negro: Internacional (2019);Los Hombres de Negro siempre han protegido a la Tierra de la escoria del universo. Ahora deben abordar su mayor amenaza hasta la fecha: un infiltrado dentro de la organización.;https://www.themoviedb.org/movie/479455-men-in-black-international?language=es-MX;Hombre;25 a 40 años;8;Ciencia Ficción, Comedia
5/1/2020 16:29:35;Free Solo (2018);Follow Alex Honnold as he attempts to become the first person to ever free solo climb Yosemite's 3,000 foot high El Capitan wall. With no ropes or safety gear, this would arguably be the greatest feat in rock climbing history.;https://www.themoviedb.org/movie/515042-free-solo;Hombre;25 a 40 años;8;Documental
5/1/2020 16:30:25;Sonic the Hedgehog (2020);Based on the global blockbuster videogame franchise from Sega, Sonic the Hedgehog tells the story of the world’s speediest hedgehog as he embraces his new home on Earth. In this live-action adventure comedy, Sonic and his new best friend team up to defend the planet from the evil genius Dr. Robotnik and his plans for world domination.;https://www.themoviedb.org/movie/454626-sonic-the-hedgehog?language=en-US;Hombre;25 a 40 años;4;Acción, Ciencia Ficción, Comedia, Familia
5/1/2020 16:31:32;Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn) (2020);Después de separarse de Joker, Harley Quinn y otras tres heroínas (Canario Negro, Cazadora y Renée Montoya) unen sus fuerzas para salvar a una niña (Cassandra Cain) del malvado rey del crimen Máscara Negra.;https://www.themoviedb.org/movie/495764-birds-of-prey-and-the-fantabulous-emancipation-of-one-harley-quinn;Hombre;25 a 40 años;4;Acción, Comedia, Crimen
7/27/2020 13:52:02;No andaba muerto, estaba de parranda (2020);Juan Pablo, upon learning that he was going to die, thought to steal the mafia and spend every penny in Europe with Javier, his only friend. Thus, these humble employees embark on an expensive and fun journey, with the complicity of Monica their co-worker. Rumba, clandestine fights and a hitman who pursues them, will make them live all kinds of adventures in this crazy trip. What you never imagine is that they would have to answer for the money spent since Juan was not dead, but was partying!;https://www.themoviedb.org/movie/663360-no-andaba-muerto-estaba-de-parranda;Hombre;25 a 40 años;7;Comedia
7/27/2020 13:53:22;Vivir dos veces (2019);Emilio, su hija Julia y su nieta Blanca emprenden un viaje disparatado y a la vez revelador. Antes de que a Emilio le falle la memoria definitivamente, la familia le ayudará a buscar al amor de su juventud. En el camino encontrarán la oportunidad de una vida nueva y sin trampas. Decisiones discutibles y contratiempos los llevará a enfrentarse a los engaños sobre los que han montado sus vidas. ¿Será posible vivir dos veces?;https://www.themoviedb.org/movie/613090-vivir-dos-veces;Hombre;25 a 40 años;8;Comedia, Drama
7/27/2020 13:54:08;Los Dos Papas (2019);Es el año 2012. Frustrado por el rumbo que está tomando la iglesia, el cardenal Bergoglio (Jonathan Pryce) solicita el permiso del Papa Benedicto (Anthony Hopkins) para retirarse. Sin embargo, el Papa Benedicto convocará a su crítico y futuro sucesor en Roma. Entre ambos se sucederán extensas charlas para buscar posturas en común. Tras los muros del Vaticano, habrá un profundo debate entre la tradición y el progreso, con el objetivo de forjar un futuro para los millones de fieles católicos de todo el mundo. Además, Benedicto revelará un secreto que sacudiría los cimientos de la iglesia católica, ya que sorprendió al mundo cuando anunció que renunciaba al pontificado de la Iglesia. Esta película que dirige el brasileño Fernando Meirelles es una mirada íntima a un momento histórico clave para la Iglesia católica.;https://www.themoviedb.org/movie/551332-the-pope;Hombre;25 a 40 años;6;Comedia, Drama, Historia
8/1/2020 12:27:35;The Distinguished Citizen (2016);After refusing big and prestigious awards all over the world, Mr. Mantovani, Literature Nobel Prize winner, accepts an invitation to visit his hometown in Argentina, which has been the inspiration for all of his books. It turns out that accepting this invitation is the worse idea of his life. Expect the unexpected when you have used real people as characters in your novels!;https://www.themoviedb.org/movie/408537-el-ciudadano-ilustre;Hombre;25 a 40 años;7;Comedia, Drama
8/2/2020 8:21:40;Superman: Red Son (2020);La historia explora una realidad alternativa dentro de la serie del famoso superhéroe en la que el bebé Kal-El aterriza en la Unión Soviética y no en los Estados Unidos, lo que convierte a Superman en un icono de los valores soviéticos de la época, tales como el comunismo y el expansionismo.;https://www.themoviedb.org/movie/618355-superman-red-son;Hombre;25 a 40 años;7;Acción, Animación, Ciencia Ficción
9/8/2020 10:27:04;Parásitos (2019);Tanto Gi Taek como su familia están sin trabajo. Cuando su hijo mayor, Gi Woo, empieza a recibir clases particulares en casa de Park, las dos familias, que tienen mucho en común pese a pertenecer a dos mundos totalmente distintos, comienzan una interrelación de resultados impresivibles.;https://www.themoviedb.org/movie/496243;Hombre;25 a 40 años;8;Comedia, Drama, Suspense
10/4/2020 9:03:28;Revenant: El renacido (2015);Un fronterizo en una expedición de comercio de pieles en la década de 1820 lucha por la supervivencia después de haber sido atacado por un oso y dejado por muerto por los miembros de su propio equipo de caza.;https://www.themoviedb.org/movie/281957-the-revenant;Hombre;25 a 40 años;7;Aventura, Drama, Western
1/16/2021 8:45:10;Soul (2020);¿Alguna vez te has preguntado de dónde provienen tu pasión, tus sueños y tus intereses? ¿Qué es lo que te hace ser... tú? Viaja desde las calles de Nueva York a los reinos cósmicos para descubrir las respuestas a las preguntas más importantes de la vida.;https://www.themoviedb.org/movie/508442-soul?language=es;Hombre;25 a 40 años;7;Animación, Comedia, Drama, Fantasía, Música
1/16/2021 8:45:46;Wonder Woman 1984 (2020);En 1984, en plena guerra fría, Diana Prince, conocida como Wonder Woman se enfrenta al empresario Maxwell Lord y a su antigua amiga Barbara Minerva / Cheetah, una villana que posee fuerza y agilidad sobrehumanas.;https://www.themoviedb.org/movie/464052-wonder-woman-1984?language=es;Hombre;25 a 40 años;7;Acción, Aventura, Fantasía
2/15/2021 10:11:46;Moneyball (2011);Billy Beane (Brad Pitt) es el gerente general del equipo de béisbol Atléticos de Oakland, que acaba de perder otra temporada más. Decidido a relanzar el equipo, y con la ayuda del joven economista Peter Brand (Jonah Hill), utilizará las estadísticas de éste para fichar a los jugadores que cree más oportunos. Un método que no es compartido por sus compañeros, ni por el entrenador del equipo Art Howe (Philip Seymour Hoffman).;https://www.themoviedb.org/movie/60308-moneyball?language=es-MX;Hombre;25 a 40 años;7;Drama
3/22/2021 11:48:56;La Liga de la Justicia de Zack Snyder (2021);La versión definitiva de Zack Snyder de la Liga de la Justicia. Decidido a asegurarse de que el sacrificio final de Superman no fue en vano, Bruce Wayne alinea fuerzas con Diana Prince con planes para reclutar un equipo de metahumanos para proteger al mundo de una amenaza que se aproxima de proporciones catastróficas.;https://www.themoviedb.org/movie/791373-zack-snyder-s-justice-league;Hombre;25 a 40 años;7;Acción, Aventura, Ciencia Ficción, Fantasía
3/27/2021 20:06:32;La teoría del todo (2014);La película gira en torno a la vida de Stephen Hawking, el importante teórico y divulgador científico que cambió la historia de la ciencia y la tecnología moderna para siempre. La película se centrará en la relación que mantuvo el británico con Jane Wilde, su primera mujer, con quien contrajo matrimonio después de que le diagnosticaran una enfermedad por la que no le quedaban más de dos años de vida.;https://www.themoviedb.org/movie/266856-the-theory-of-everything;Hombre;25 a 40 años;7;Drama, Romance
4/9/2021 13:42:58;Godzilla vs Kong (2021);En un momento en que los monstruos caminan por la Tierra, la lucha de la humanidad por su futuro coloca a Godzilla y Kong en un curso de colisión que verá a las dos fuerzas más poderosas de la naturaleza en el planeta enfrentarse en una batalla espectacular para las edades. Mientras Monarch se embarca en una peligrosa misión en un terreno inexplorado y descubre pistas sobre los orígenes de los Titanes, una conspiración humana amenaza con borrar a las criaturas, tanto buenas como malas, de la faz de la tierra para siempre.;https://www.themoviedb.org/movie/399566-godzilla-vs-kong?language=es-MX;Hombre;25 a 40 años;5;Acción, Ciencia Ficción
4/10/2021 7:49:27;Una cuestión de tiempo (2013);La trama de la película gira en torno a un joven llamado Tim Lake. El protagonista y su familia tienen el curioso don de poder viajar a través del tiempo. Al descubrir esta cualidad, Tim empieza a beneficiarse de ello para cambiar diferentes aspectos de su vida. Se enamora de una chica, Mary, a la que conoce tras transladarse a vivir a Londres por motivos de trabajo. Su historia de amor se verá beneficiada gracias al don de Tim, sin embargo, el protagonista no tardará en darse cuenta de que su habilidad no es capaz de ampararle en algunos problemas y cuestiones familiares.;https://www.themoviedb.org/movie/122906-about-time;Hombre;25 a 40 años;7;Comedia, Drama, Fantasía, Romance
4/17/2021 13:35:54;El padre (2021);Anthony es un ingeniero anciano de gran carácer que se niega a aceptar la ayuda de ninguna enfermera o asistenta que su hija le busca.;https://www.themoviedb.org/movie/600354-the-father;Hombre;25 a 40 años;9;Drama
4/30/2021 15:01:01;Mortal Kombat (2021);Un boxeador fracasado descubre un secreto familiar que lo lleva a un torneo místico llamado Mortal Kombat donde se encuentra con un grupo de guerreros que luchan hasta la muerte para salvar los reinos del malvado hechicero Shang Tsung.;https://www.themoviedb.org/movie/460465-mortal-kombat?language=es;Hombre;25 a 40 años;5;Acción, Aventura, Ciencia Ficción, Fantasía, Suspense
6/7/2021 9:38:16;Infiltrado en el KKKlan (2018);A principios de los años setenta, una época de gran agitación social con la encarnizada lucha por los derechos civiles como telón de fondo, Ron Stallworth se convierte en el primer detective negro del departamento de policía de Colorado Springs, pero es recibido con escepticismo y hostilidad por los mandos y los agentes. Sin amedrentarse, decide seguir adelante y hacer algo por su comunidad llevando a cabo una misión muy peligrosa: infiltrarse en el Ku Klux Klan y exponerlo ante la ciudad.;https://www.themoviedb.org/movie/487558-black-klansman?language=es;Hombre;25 a 40 años;6;Comedia, Crimen, Drama, Historia
6/7/2021 9:40:05;To the Fore (2015);A young man chases his dream of becoming a pro cyclist and is met with challenges.;https://www.themoviedb.org/movie/339562;Hombre;25 a 40 años;7;Acción, Drama, Romance
7/14/2021 7:48:16;Viuda negra (2021);Natasha Romanoff, alias Viuda Negra, se enfrenta a las partes más oscuras de su historia cuando surge una peligrosa conspiración con vínculos con su pasado. Perseguida por una fuerza que no se detendrá ante nada para acabar con ella, Natasha debe enfrentarse a su historia como espía y a las relaciones rotas que dejó a su paso mucho antes de convertirse en una Vengadora.;https://www.themoviedb.org/movie/497698-black-widow?language=es;Hombre;25 a 40 años;5;Acción, Aventura, Suspense
7/19/2021 8:50:51;The Death of Superman (2018);Cuando un monstruo alienigena salvaje emerge de un lugar subterráneo de descanso y desata una devastación descontrolada, la Liga de la justicia es rápidamente llamada para detener a esa colosal fuerza de la naturaleza. Pero pronto se hace evidente que sólo Superman puede lidiar contra esa monstruosidad que ha sido apodada como Doomsday. Luchando a través de todo Estados Unidos, los dos luchan hasta el cansancio hasta llegar al corazón de Metrópolis. Golpe a golpe, Superman finalmente acaba con la amenaza de Doomsday a medida que lanza un último puñetazo y colapsa para siempre.;https://www.themoviedb.org/movie/487670-death-of-superman?language=es-MX;Hombre;25 a 40 años;6;Acción, Animación, Ciencia Ficción, Drama
7/20/2021 8:46:01;Luca (2021);La historia se desarrolla en un hermoso pueblo al lado del mar en la Riviera Italiana. Es la del crecimiento de un niño que experimenta un verano inolvidable con helado, pasta e interminables viajes en scooter. Luca comparte estas aventuras con su nuevo mejor amigo, pero toda la diversión se ve amenazada por un gran secreto: es un monstruo marino de otro mundo ubicado justo debajo de la superficie del agua.;https://www.themoviedb.org/movie/508943-luca?language=es-MX;Hombre;25 a 40 años;5;Animación, Comedia, Familia, Fantasía
7/20/2021 8:46:45;Escuadrón Suicida: Deuda infernal (2018);"El Escuadrón Suicida tiene la misión de recuperar un objeto místico tan poderoso que están dispuestos a arriesgar sus propias vidas y robárselo para ellos mismos.

We don't have any crew added to this movie. You can help by adding some!";https://www.themoviedb.org/movie/487242-suicide-squad-hell-to-pay?language=es-MX;Hombre;25 a 40 años;8;Acción, Animación, Ciencia Ficción
7/22/2021 10:53:27;Reign of the Supermen (2019);Superman ha muerto y el mundo entero está de luto... ¡pero Metropolis sigue necesitando a un defensor! ¿Quién será el sustituto del kryptoniano? ¿Superboy, el Hombre de Acero, o tal vez Superman Cíborg? Mientras tanto, algo extraño pasa en la Fortaleza de la Soledad... La saga que empezó en La muerte de Superman y Un mundo sin Superman continúa en un volumen repleto de sorpresas realizado por autores como Dan Jurgens (Batman del Futuro), Karl Kesel (Harley Quinn: Preludios y chistes malos), Tom Grummett (Astro City) o Jackson Guice (DC Un Millón).;https://www.themoviedb.org/movie/487672-reign-of-the-supermen?language=es-MX;Hombre;25 a 40 años;7;Acción, Animación, Ciencia Ficción
7/25/2021 10:44:07;Liga de la Justicia: Los Cinco Fatales (2019);En Justice League vs. The Fatal Five el futuro de la Tierra está en juego cuando la Liga de la justicia se enfrenta a una nueva y poderosa amenaza: los Fatal Five. Superman, Batman y Wonder Woman buscan respuestas mientras el trío formado por Mano, Persuader y Tharok aterrorizan a Metropolis en busca de la Green Lantern en ciernes, Jessica Cruz, a quien necesitan para liberar a los restantes miembros del Fatal Five Emerald Empress y Validus para poder llevar a cabo su plan siniestro. Pero la Liga de la Justicia descubre un inesperado aliado del futuro en el peculiar Star Boy, que posee un poder volátil, ¿podrá ser la clave para frustrar los planes de los Fatal Five?;https://www.themoviedb.org/movie/537059-justice-league-vs-the-fatal-five?language=es-MX;Hombre;25 a 40 años;7;Acción, Animación, Ciencia Ficción
7/25/2021 10:45:21;Batman: Hush (2019);Un nuevo villano de quien sólo se conoce el nombre, “Hush”, emplea a todos los enemigos de Gotham para destruir la vida tanto de Batman, el héroe, como la de Bruce Wayne, el empresario y playboy que ahora mantiene una relación íntima con Selina Kyle, también conocida como “Catwoman”. Adaptación de uno de los grandes clásicos del universo DC: “Batman: Hush” escrito por Jeph Loeb y dibujado por Jim Lee.;https://www.themoviedb.org/movie/537056-batman-hush?language=es-MX;Hombre;25 a 40 años;8;Acción, Animación, Ciencia Ficción, Crimen, Misterio
8/23/2021 16:11:02;X-Men (2000);En un mundo en el que los mutantes (humanos superpotentes evolucionados) existen y son discriminados, se forman dos grupos para un choque inevitable: la Hermandad supremacista, y los X-Men pacifistas.;https://www.themoviedb.org/movie/36657-x-men?language=es-MX;Hombre;18 a 25 años;7;Acción, Aventura, Ciencia Ficción
8/23/2021 16:12:01;X2 (2003);Cuando el coronel antimutante William Stryker secuestra al profesor X y ataca su escuela, los X-Men deben aliarse con su archienemigo Magneto para detenerlo.;https://www.themoviedb.org/movie/36658-x2?language=es-MX;Hombre;25 a 40 años;4;Acción, Aventura, Ciencia Ficción, Suspense
8/23/2021 16:12:49;El Escuadrón Suicida (2021);Un grupo de super villanos se encuentran encerrados en Belle Reve, una prisión de alta seguridad con la tasa de mortalidad más alta de Estados Unidos. Para salir de allí harán cualquier cosa, incluso unirse al grupo Task Force X, dedicado a llevar a cabo misiones suicidas bajo las órdenes de Amanda Waller. Fuertemente armados son enviados a la isla Corto Maltese, una jungla repleta de enemigos.;https://www.themoviedb.org/movie/436969-the-suicide-squad?language=es-MX;Hombre;25 a 40 años;7;Acción, Aventura, Comedia, Fantasía
8/23/2021 16:13:32;Space Jam: Una nueva era (2021);Con la ayuda de Bugs Bunny y la pandilla de los Looney Toons, la súper estrella de la NBA LeBron James tendrá que rescatar a su hijo perdido navegando en muchas películas del catálogo de Warner Bros mientras desafían el plan del algoritmo de computadora llamado Al-G Ritmo para ganar un partido de baloncesto contra su equipo de compañeros el cual será visto por todo el mundo.;https://www.themoviedb.org/movie/379686-space-jam-a-new-legacy?language=es-MX;Hombre;25 a 40 años;4;Animación, Ciencia Ficción, Comedia, Familia
8/23/2021 16:14:41;Mujer Maravilla: Linaje (2019);"Diana decide pelear para salvar a su amor Steve Trevor y recuperar ambos a Estados Unidos. Tras convertirse en la ""embajadora de la paz"", su voluntad, tan fuerte como su cuerpo y su propio espíritu, le lleva a encomendarse a una misión en la que debe ayudar a una joven que forma parte de una organización llamada Villainy, Inc., cuyos miembros están planeando invadir la isla de Themyscira.";https://www.themoviedb.org/movie/537055-wonder-woman-bloodlines?language=es-MX;Hombre;25 a 40 años;5;Acción, Animación, Ciencia Ficción, Fantasía
8/29/2021 19:52:01;La Liga de la Justicia Oscura: Guerra Apokolips (2020);"Culminando seis años de la aventura de ""Justice League: War"" en 2014, ""Justice League Dark: Apokolips War"" presenta un planeta Tierra totalmente devastado por el tirano intergaláctico Darkseid en el que los superhéroes apenas han podido hacer frente a la guerra. Los últimos bastiones de guerreros que aún quedan en pie deben reagruparse para crear una estrategia que les permita enfrentarse a Darkseid con el propósito de salvar al planeta y a sus pocos supervivientes. Esta es la guerra que acabará con todas las guerras.";https://www.themoviedb.org/movie/618344-justice-league-dark-apokolips?language=es-MX;Hombre;25 a 40 años;8;Acción, Animación, Aventura, Ciencia Ficción, Fantasía
8/31/2021 11:31:58;Superman: Hombre del Mañana (2020);Es el comienzo de una nueva era de héroes, y Metropolis acaba de conocer a la primera. Pero mientras el pasante del Daily Planet Clark Kent, que trabaja junto a la reportera Lois Lane, ejerce en secreto sus poderes alienígenas de vuelo, superfuerza y visión de rayos X en la batalla por el bien, hay problemas aún mayores en el horizonte.;https://www.themoviedb.org/movie/618354-superman-man-of-tomorrow?language=es-MX;Hombre;25 a 40 años;7;Acción, Animación, Ciencia Ficción
9/2/2021 9:04:53;La Sociedad De La Justicia De América: Segunda Guerra Mundial (2021);Mientras acelera para ayudar en una batalla improvisada, Flash arde y atraviesa el tiempo, solo para encontrarse a sí mismo en medio de la Segunda Guerra Mundial. Es aquí donde Flash conoce a Wonder Woman y su equipo alto secreto, conocido como la Sociedad de la Justicia de América. En medio de las furiosas mareas de la guerra, el combate apasionante y la velocidad del valor, Flash debe luchar para volver a su propia línea de tiempo.;https://www.themoviedb.org/movie/736069-justice-society-world-war-ii?language=es-MX;Hombre;25 a 40 años;6;Animación, Bélica, Ciencia Ficción
